,point,cell,grid,lat,lon,zscore(2021-6),zscore(2021-7),smad(2021-6),smad(2021-7)
1910,4982671,1395,Fibonacci (6.25 km),49.21129989624024,11.793033599853516,1.5426438736563928,1.5490551839149986,1.4014241440422825,1.0656548001025743
1911,4982726,1359,Fibonacci (6.25 km),49.2120246887207,8.866010665893555,1.1894179050945508,0.912447243720773,0.8844540678199629,0.42351865546711137
1912,4982815,1395,Fibonacci (6.25 km),49.21320343017578,10.675010681152344,1.355119577630782,2.187600489358852,1.006842097270811,1.4158638140074833
1913,4982870,1359,Fibonacci (6.25 km),49.21393203735352,7.747987747192383,1.1428968432289495,1.0006125926014902,2.3974379371197947,0.7757904247595869
1914,4982904,1395,Fibonacci (6.25 km),49.21438217163086,12.484009742736816,0.6415046864195587,1.4978077796567428,0.6845121903763197,1.4730699398718419
1915,4982959,1359,Fibonacci (6.25 km),49.21510696411133,9.556987762451172,0.47351757513593595,1.0033914039043896,0.45633840551669314,0.5237264099684704
1916,4983048,1395,Fibonacci (6.25 km),49.216285705566406,11.365986824035645,2.335613606929673,2.0832005849771655,2.5505843334565914,1.252423457596892
1917,4983103,1359,Fibonacci (6.25 km),49.21701431274414,8.438963890075684,1.0687911757378667,1.474423349308306,0.8771809132713841,1.1155916739379108
1918,4983192,1395,Fibonacci (6.25 km),49.21818923950195,10.247963905334473,1.6390368975919536,1.6810360258462549,1.4770890269098973,0.8586820820573072
1919,4983247,1359,Fibonacci (6.25 km),49.21891784667969,7.320940971374512,0.3917514609217834,1.3458542960741273,0.6261512070489961,0.9176377511119693
